batch_id,start_id,end_id,n_examples,primary_variable_id,primary_variable,construction_index,construction_family,repetition,language,language_name,domains,short_count,medium_count,long_count
1756,87751,87800,50,13,redundancy_cumulative_exponence,2,case_plus_adposition,9,tr,Turkish,education;food_household;sports_recreation,15,25,10
1757,87801,87850,50,24,modality_and_mood,3,deontic_obligation,14,de,German,science_technology;nature_environment;daily_life,15,25,10
1758,87851,87900,50,34,topic_comment_structure,3,marked_topicalization,15,fr,French,social_interaction;health;news_public_affairs,15,25,10
1759,87901,87950,50,10,morphological_segmentation_type,4,productive_compounding,12,fi,Finnish,education;food_household;sports_recreation,15,25,10
1760,87951,88000,50,17,animacy_and_humanness,4,animacy_sensitive_case_or_order,12,ru,Russian,family_relationships;science_technology;nature_environment,15,25,10
1761,88001,88050,50,34,topic_comment_structure,5,contrastive_topic,1,ja,Japanese,workplace;travel_transport;arts_culture,15,25,10
1762,88051,88100,50,20,pronoun_richness_and_reduction,1,overt_full_pronoun,10,en,English,workplace;travel_transport;arts_culture,15,25,10
1763,88101,88150,50,4,case_marking,4,locative_ablative_or_instrumental,1,tr,Turkish,arts_culture;social_interaction;health,15,25,10
1764,88151,88200,50,33,discourse_relation_marking,4,temporal_sequence_relation,5,tr,Turkish,daily_life;education;food_household,15,25,10
1765,88201,88250,50,12,optionality_vs_obligatoriness_of_marking,1,optional_subject_expression,13,tr,Turkish,family_relationships;science_technology;nature_environment,15,25,10
1766,88251,88300,50,8,causativity_and_valency_change,4,double_or_indirect_causation,8,ko,Korean,nature_environment;daily_life;education,15,25,10
1767,88301,88350,50,39,deixis_and_perspective_anchoring,5,perspective_shift_in_report_or_narration,9,tr,Turkish,daily_life;education;food_household,15,25,10
1768,88351,88400,50,25,epistemic_modality,5,epistemic_auxiliary_or_particle,14,es,Spanish,science_technology;nature_environment;daily_life,15,25,10
1769,88401,88450,50,15,number_marking,4,collective_or_group_reference,2,ar,Arabic,social_interaction;health;news_public_affairs,15,25,10
1770,88451,88500,50,37,social_deixis_honorifics_status_encoding,1,tu_vous_or_t_v_distinction,8,fr,French,food_household;sports_recreation;workplace,15,25,10
1771,88501,88550,50,11,agreement_indexing_density,4,multiple_agreement_targets,6,eu,Basque,travel_transport;arts_culture;social_interaction,15,25,10
1772,88551,88600,50,37,social_deixis_honorifics_status_encoding,1,tu_vous_or_t_v_distinction,11,ja,Japanese,news_public_affairs;family_relationships;science_technology,15,25,10
1773,88601,88650,50,31,subordination_and_embedding,2,relative_clause,6,en,English,arts_culture;social_interaction;health,15,25,10
1774,88651,88700,50,39,deixis_and_perspective_anchoring,4,temporal_deixis,5,zh,Chinese,workplace;travel_transport;arts_culture,15,25,10
1775,88701,88750,50,3,nominal_modifier_order,3,numeral_head_order,12,es,Spanish,education;food_household;sports_recreation,15,25,10
1776,88751,88800,50,4,case_marking,4,locative_ablative_or_instrumental,13,ru,Russian,health;news_public_affairs;family_relationships,15,25,10
1777,88801,88850,50,21,possession_and_alienability,1,body_part_possession,13,es,Spanish,sports_recreation;workplace;travel_transport,15,25,10
1778,88851,88900,50,2,basic_constituent_order,1,canonical_clause_order,5,ja,Japanese,food_household;sports_recreation;workplace,15,25,10
1779,88901,88950,50,9,analytic_vs_synthetic_encoding,1,analytic_tense_aspect,2,tr,Turkish,workplace;travel_transport;arts_culture,15,25,10
1780,88951,89000,50,40,orthographic_and_tokenization_interface,1,hyphenation_or_compound_orthography,1,en,English,travel_transport;arts_culture;social_interaction,15,25,10
1781,89001,89050,50,38,speech_act_force_and_request_directness,4,performative_request,8,es,Spanish,arts_culture;social_interaction;health,15,25,10
1782,89051,89100,50,14,definiteness_and_specificity,5,specificity_sensitive_object_marking,4,tr,Turkish,food_household;sports_recreation;workplace,15,25,10
1783,89101,89150,50,17,animacy_and_humanness,3,animacy_sensitive_object_marking,2,ru,Russian,daily_life;education;food_household,15,25,10
1784,89151,89200,50,26,evidentiality,3,lexical_reportative,5,es,Spanish,daily_life;education;food_household,15,25,10
1785,89201,89250,50,8,causativity_and_valency_change,2,periphrastic_causative,8,ko,Korean,workplace;travel_transport;arts_culture,15,25,10
1786,89251,89300,50,13,redundancy_cumulative_exponence,2,case_plus_adposition,1,es,Spanish,workplace;travel_transport;arts_culture,15,25,10
1787,89301,89350,50,6,transitivity_valency,5,valency_reduction_or_argument_omission,13,tr,Turkish,news_public_affairs;family_relationships;science_technology,15,25,10
1788,89351,89400,50,33,discourse_relation_marking,5,consequence_or_result_relation,14,es,Spanish,nature_environment;daily_life;education,15,25,10
1789,89401,89450,50,23,aspect_and_event_structure,4,telic_atelic_contrast,1,ru,Russian,family_relationships;science_technology;nature_environment,15,25,10
1790,89451,89500,50,15,number_marking,1,singular_plural_nominal,10,hi,Hindi,travel_transport;arts_culture;social_interaction,15,25,10
1791,89501,89550,50,7,voice_and_agent_prominence,4,impersonal_passive,6,en,English,science_technology;nature_environment;daily_life,15,25,10
1792,89551,89600,50,21,possession_and_alienability,3,owned_object_possession,1,tr,Turkish,news_public_affairs;family_relationships;science_technology,15,25,10
1793,89601,89650,50,6,transitivity_valency,5,valency_reduction_or_argument_omission,2,es,Spanish,travel_transport;arts_culture;social_interaction,15,25,10
1794,89651,89700,50,3,nominal_modifier_order,4,relative_clause_head_order,4,ar,Arabic,health;news_public_affairs;family_relationships,15,25,10
1795,89701,89750,50,18,person_marking_and_person_hierarchy,2,clitic_person_marking,2,tr,Turkish,education;food_household;sports_recreation,15,25,10
1796,89751,89800,50,26,evidentiality,3,lexical_reportative,7,bg,Bulgarian,news_public_affairs;family_relationships;science_technology,15,25,10
1797,89801,89850,50,26,evidentiality,1,grammatical_reportative,5,es,Spanish,travel_transport;arts_culture;social_interaction,15,25,10
1798,89851,89900,50,32,quotation_and_reported_speech_structure,1,direct_quotation,12,ja,Japanese,health;news_public_affairs;family_relationships,15,25,10
1799,89901,89950,50,26,evidentiality,4,direct_evidence_statement,9,de,German,news_public_affairs;family_relationships;science_technology,15,25,10
1800,89951,90000,50,13,redundancy_cumulative_exponence,1,agreement_redundancy,5,en,English,travel_transport;arts_culture;social_interaction,15,25,10
1801,90001,90050,50,22,tense_prominence,4,future_marking,11,en,English,science_technology;nature_environment;daily_life,15,25,10
1802,90051,90100,50,39,deixis_and_perspective_anchoring,2,here_there_spatial_deixis,3,es,Spanish,daily_life;education;food_household,15,25,10
1803,90101,90150,50,24,modality_and_mood,2,subjunctive_or_irrealis,15,tr,Turkish,travel_transport;arts_culture;social_interaction,15,25,10
1804,90151,90200,50,9,analytic_vs_synthetic_encoding,5,agglutinative_multi_feature_word,7,tr,Turkish,family_relationships;science_technology;nature_environment,15,25,10
1805,90201,90250,50,22,tense_prominence,4,future_marking,2,es,Spanish,sports_recreation;workplace;travel_transport,15,25,10
1806,90251,90300,50,21,possession_and_alienability,2,kinship_possession,2,fr,French,sports_recreation;workplace;travel_transport,15,25,10
1807,90301,90350,50,23,aspect_and_event_structure,4,telic_atelic_contrast,15,bg,Bulgarian,health;news_public_affairs;family_relationships,15,25,10
1808,90351,90400,50,14,definiteness_and_specificity,2,bare_vs_determined_noun,10,ar,Arabic,workplace;travel_transport;arts_culture,15,25,10
1809,90401,90450,50,33,discourse_relation_marking,1,causal_relation,7,de,German,family_relationships;science_technology;nature_environment,15,25,10
1810,90451,90500,50,35,focus_and_given_new_marking,2,focus_particle,11,en,English,sports_recreation;workplace;travel_transport,15,25,10
1811,90501,90550,50,7,voice_and_agent_prominence,3,middle_or_reflexive_voice,9,tr,Turkish,education;food_household;sports_recreation,15,25,10
1812,90551,90600,50,3,nominal_modifier_order,3,numeral_head_order,9,ar,Arabic,social_interaction;health;news_public_affairs,15,25,10
1813,90601,90650,50,38,speech_act_force_and_request_directness,1,direct_imperative_request,12,de,German,nature_environment;daily_life;education,15,25,10
1814,90651,90700,50,34,topic_comment_structure,3,marked_topicalization,8,zh,Chinese,health;news_public_affairs;family_relationships,15,25,10
1815,90701,90750,50,16,gender_noun_class,1,adjective_gender_agreement,15,hi,Hindi,daily_life;education;food_household,15,25,10
1816,90751,90800,50,34,topic_comment_structure,4,hanging_topic,14,en,English,daily_life;education;food_household,15,25,10
1817,90801,90850,50,35,focus_and_given_new_marking,3,fronted_or_marked_focus,13,es,Spanish,sports_recreation;workplace;travel_transport,15,25,10
1818,90851,90900,50,13,redundancy_cumulative_exponence,2,case_plus_adposition,7,ru,Russian,travel_transport;arts_culture;social_interaction,15,25,10
1819,90901,90950,50,26,evidentiality,2,grammatical_inferential,5,es,Spanish,news_public_affairs;family_relationships;science_technology,15,25,10
1820,90951,91000,50,16,gender_noun_class,3,pronoun_gender_agreement,12,es,Spanish,education;food_household;sports_recreation,15,25,10
1821,91001,91050,50,39,deixis_and_perspective_anchoring,2,here_there_spatial_deixis,9,tr,Turkish,education;food_household;sports_recreation,15,25,10
1822,91051,91100,50,36,genericity_and_kind_level_reference,1,bare_plural_generic,15,ru,Russian,news_public_affairs;family_relationships;science_technology,15,25,10
1823,91101,91150,50,37,social_deixis_honorifics_status_encoding,3,honorific_verb_or_morphology,7,ko,Korean,nature_environment;daily_life;education,15,25,10
1824,91151,91200,50,1,subject_expression_pro_drop,2,discourse_recoverable_subject_omission,15,ja,Japanese,social_interaction;health;news_public_affairs,15,25,10
1825,91201,91250,50,12,optionality_vs_obligatoriness_of_marking,5,optional_particle_or_case_context,14,ja,Japanese,science_technology;nature_environment;daily_life,15,25,10
1826,91251,91300,50,17,animacy_and_humanness,2,human_nonhuman_reference,11,es,Spanish,workplace;travel_transport;arts_culture,15,25,10
1827,91301,91350,50,9,analytic_vs_synthetic_encoding,2,synthetic_inflection,8,de,German,news_public_affairs;family_relationships;science_technology,15,25,10
1828,91351,91400,50,14,definiteness_and_specificity,5,specificity_sensitive_object_marking,11,en,English,education;food_household;sports_recreation,15,25,10
1829,91401,91450,50,39,deixis_and_perspective_anchoring,5,perspective_shift_in_report_or_narration,12,ja,Japanese,social_interaction;health;news_public_affairs,15,25,10
1830,91451,91500,50,35,focus_and_given_new_marking,3,fronted_or_marked_focus,2,fr,French,nature_environment;daily_life;education,15,25,10
1831,91501,91550,50,7,voice_and_agent_prominence,4,impersonal_passive,4,tr,Turkish,food_household;sports_recreation;workplace,15,25,10
1832,91551,91600,50,12,optionality_vs_obligatoriness_of_marking,4,obligatory_agreement_context,8,tr,Turkish,arts_culture;social_interaction;health,15,25,10
1833,91601,91650,50,37,social_deixis_honorifics_status_encoding,1,tu_vous_or_t_v_distinction,6,ja,Japanese,arts_culture;social_interaction;health,15,25,10
1834,91651,91700,50,8,causativity_and_valency_change,5,permissive_causation,1,tr,Turkish,workplace;travel_transport;arts_culture,15,25,10
1835,91701,91750,50,25,epistemic_modality,2,probability_statement,13,fr,French,education;food_household;sports_recreation,15,25,10
1836,91751,91800,50,38,speech_act_force_and_request_directness,5,mitigated_or_polite_request,13,es,Spanish,daily_life;education;food_household,15,25,10
1837,91801,91850,50,18,person_marking_and_person_hierarchy,4,person_sensitive_argument_marking,7,tr,Turkish,nature_environment;daily_life;education,15,25,10
1838,91851,91900,50,11,agreement_indexing_density,3,nominal_gender_number_agreement,2,es,Spanish,news_public_affairs;family_relationships;science_technology,15,25,10
1839,91901,91950,50,35,focus_and_given_new_marking,2,focus_particle,10,ja,Japanese,travel_transport;arts_culture;social_interaction,15,25,10
1840,91951,92000,50,11,agreement_indexing_density,5,multi_argument_indexing,8,ru,Russian,travel_transport;arts_culture;social_interaction,15,25,10
1841,92001,92050,50,34,topic_comment_structure,1,topic_particle,14,en,English,education;food_household;sports_recreation,15,25,10
1842,92051,92100,50,2,basic_constituent_order,2,object_fronting,10,ja,Japanese,news_public_affairs;family_relationships;science_technology,15,25,10
1843,92101,92150,50,38,speech_act_force_and_request_directness,4,performative_request,12,de,German,science_technology;nature_environment;daily_life,15,25,10
1844,92151,92200,50,8,causativity_and_valency_change,4,double_or_indirect_causation,3,ko,Korean,news_public_affairs;family_relationships;science_technology,15,25,10
1845,92201,92250,50,18,person_marking_and_person_hierarchy,5,multi_person_indexing,10,fr,French,family_relationships;science_technology;nature_environment,15,25,10
1846,92251,92300,50,16,gender_noun_class,2,article_gender_agreement,8,ru,Russian,travel_transport;arts_culture;social_interaction,15,25,10
1847,92301,92350,50,12,optionality_vs_obligatoriness_of_marking,4,obligatory_agreement_context,6,en,English,family_relationships;science_technology;nature_environment,15,25,10
1848,92351,92400,50,36,genericity_and_kind_level_reference,2,singular_generic,15,ru,Russian,daily_life;education;food_household,15,25,10
1849,92401,92450,50,6,transitivity_valency,2,monotransitive_clause,15,ru,Russian,arts_culture;social_interaction;health,15,25,10
1850,92451,92500,50,21,possession_and_alienability,2,kinship_possession,9,ru,Russian,food_household;sports_recreation;workplace,15,25,10
1851,92501,92550,50,25,epistemic_modality,5,epistemic_auxiliary_or_particle,13,fr,French,daily_life;education;food_household,15,25,10
